LEN,LEX,SEN,SEX,PSM,SLV,CLS,NOP,RMR,TCS
False,False,False,False,0,0,30279.5,30279.5,4.0,Fri May 13 16:00:11 2022
False,False,False,False,0,0,30014.5,30014.5,4.0,Fri May 13 20:00:11 2022
False,False,False,False,0,0,29220.5,29220.5,4.0,Sat May 14 00:00:12 2022
False,False,False,False,0,0,29508.5,29508.5,4.0,Sat May 14 04:00:11 2022
False,False,False,False,0,0,29356.5,29356.5,4.0,Sat May 14 08:00:11 2022
False,False,False,False,0,0,28994.0,28994.0,4.0,Sat May 14 12:00:11 2022
False,False,False,False,0,0,28746.0,28746.0,4.0,Sat May 14 16:00:11 2022
False,False,False,False,0,0,29274.5,29274.5,4.0,Sat May 14 20:00:11 2022
False,False,False,False,0,0,30024.0,30024.0,4.0,Sun May 15 00:00:11 2022
False,False,False,False,0,0,29669.0,29669.0,4.0,Sun May 15 04:00:11 2022
False,False,False,False,0,0,29765.5,29765.5,4.0,Sun May 15 08:00:11 2022
False,False,False,False,0,0,30193.0,30193.0,4.0,Sun May 15 12:00:11 2022
False,False,False,False,0,0,29951.5,29951.5,4.0,Sun May 15 16:00:12 2022
False,False,False,False,0,0,30405.5,30405.5,4.0,Sun May 15 20:00:11 2022
False,False,False,False,0,0,31273.5,31273.5,4.0,Mon May 16 00:00:11 2022
False,False,False,False,0,0,30259.5,30259.5,4.0,Mon May 16 04:00:11 2022
False,False,False,False,0,0,29553.5,29553.5,4.0,Mon May 16 08:00:13 2022
False,False,False,False,0,0,29909.5,29909.5,4.0,Mon May 16 12:00:11 2022
False,False,False,False,0,0,29631.0,29631.0,4.0,Mon May 16 16:00:11 2022
False,False,False,False,0,0,29516.0,29516.0,4.0,Mon May 16 20:00:11 2022
False,False,False,False,0,0,29823.5,29823.5,4.0,Tue May 17 00:00:08 2022
False,False,False,False,0,0,30304.5,30304.5,4.0,Tue May 17 04:00:11 2022
False,False,False,False,0,0,30355.5,30355.5,4.0,Tue May 17 08:00:12 2022
False,False,False,False,0,0,30271.5,30271.5,4.0,Tue May 17 12:00:12 2022
False,False,False,False,0,0,30110.0,30110.0,4.0,Tue May 17 16:00:11 2022
False,False,False,False,0,0,30045.0,30045.0,4.0,Tue May 17 20:00:11 2022
False,False,False,False,0,0,30397.0,30397.0,4.0,Wed May 18 00:00:11 2022
False,False,False,False,0,0,29783.5,29783.5,4.0,Wed May 18 04:00:11 2022
False,False,False,False,0,0,29849.5,29849.5,4.0,Wed May 18 08:00:11 2022
False,False,False,False,0,0,29780.0,29780.0,4.0,Wed May 18 12:00:11 2022
False,False,False,False,0,0,28929.0,28929.0,4.0,Wed May 18 16:00:12 2022
