LEN,LEX,SEN,SEX,PSM,SLV,CLS,NOP,RMR,TCS
True,False,False,True,0.50836266447209,20232.26364,21799.0,21799.0,4.0,Thu Jul  7 20:00:11 2022
False,False,False,False,0,0,21601.0,21601.0,4.0,Fri Jul  8 00:00:06 2022
True,False,False,True,0.571221689113415,20687.0596,22110.0,22110.0,4.0,Fri Jul  8 04:00:11 2022
False,False,False,False,0,0,21778.0,21778.0,4.0,Fri Jul  8 08:00:06 2022
False,False,False,False,0,0,21555.0,21555.0,4.0,Fri Jul  8 12:00:07 2022
False,False,False,False,0,0,21929.5,21929.5,4.0,Fri Jul  8 16:00:06 2022
False,False,False,False,0,0,21791.0,21791.0,4.0,Fri Jul  8 20:00:06 2022
False,False,False,False,0,0,21571.0,21571.0,4.0,Sat Jul  9 00:00:11 2022
False,False,False,False,0,0,21589.0,21589.0,4.0,Sat Jul  9 04:00:11 2022
False,False,False,False,0,0,21626.0,21626.0,4.0,Sat Jul  9 08:00:11 2022
False,False,False,False,0,0,21420.0,21420.0,4.0,Sat Jul  9 12:00:11 2022
False,False,False,False,0,0,21535.0,21535.0,4.0,Sat Jul  9 16:00:11 2022
False,False,False,False,0,0,21601.5,21601.5,4.0,Sat Jul  9 20:00:11 2022
False,False,False,False,0,0,21572.0,21572.0,4.0,Sun Jul 10 00:00:06 2022
False,False,False,False,0,0,21274.5,21274.5,4.0,Sun Jul 10 04:00:06 2022
False,False,False,False,0,0,21313.5,21313.5,4.0,Sun Jul 10 08:00:11 2022
False,False,False,False,0,0,21280.5,21280.5,4.0,Sun Jul 10 12:00:11 2022
False,False,False,False,0,0,20878.0,20878.0,4.0,Sun Jul 10 16:00:11 2022
False,False,False,False,0,0,20897.5,20897.5,4.0,Sun Jul 10 20:00:07 2022
False,False,False,False,0,0,20836.5,20836.5,4.0,Mon Jul 11 00:00:07 2022
False,False,False,False,0,0,20522.5,20522.5,4.0,Mon Jul 11 04:00:06 2022
False,False,False,False,0,0,20415.5,20415.5,4.0,Mon Jul 11 08:00:11 2022
False,False,False,False,0,0,20448.5,20448.5,4.0,Mon Jul 11 12:00:08 2022
False,False,False,False,0,0,20406.0,20406.0,4.0,Mon Jul 11 16:00:06 2022
False,False,False,False,0,0,20479.5,20479.5,4.0,Mon Jul 11 20:00:06 2022
False,False,False,False,0,0,19933.0,19933.0,4.0,Tue Jul 12 00:00:08 2022
False,False,False,False,0,0,19912.5,19912.5,4.0,Tue Jul 12 04:00:06 2022
False,False,False,False,0,0,19709.0,19709.0,4.0,Tue Jul 12 08:00:12 2022
False,False,False,False,0,0,19749.0,19749.0,4.0,Tue Jul 12 12:00:11 2022
False,False,False,False,0,0,19853.0,19853.0,4.0,Tue Jul 12 16:00:12 2022
False,False,False,False,0,0,19363.5,19363.5,4.0,Tue Jul 12 20:00:11 2022
False,False,False,False,0,0,19301.0,19301.0,4.0,Wed Jul 13 00:00:08 2022
False,False,False,False,0,0,19443.0,19443.0,4.0,Wed Jul 13 04:00:11 2022
False,False,False,False,0,0,19681.0,19681.0,4.0,Wed Jul 13 08:00:07 2022
False,False,False,False,0,0,19812.5,19812.5,4.0,Wed Jul 13 12:00:07 2022
False,False,False,False,0,0,19430.5,19430.5,4.0,Wed Jul 13 16:00:12 2022
False,False,False,False,0,0,19623.0,19623.0,4.0,Wed Jul 13 20:00:07 2022
False,False,False,False,0,0,20207.5,20207.5,4.0,Thu Jul 14 00:00:12 2022
False,False,False,False,0,0,20199.0,20199.0,4.0,Thu Jul 14 04:00:12 2022
False,False,False,False,0,0,19966.0,19966.0,4.0,Thu Jul 14 08:00:11 2022
False,False,False,False,0,0,19711.5,19711.5,4.0,Thu Jul 14 12:00:12 2022
False,False,False,False,0,0,20364.0,20364.0,4.0,Thu Jul 14 16:00:06 2022
True,False,False,True,0.699173787203882,19492.37906,20583.5,20583.5,4.0,Thu Jul 14 20:00:12 2022
False,False,False,False,0,0,20564.5,20564.5,4.0,Fri Jul 15 00:00:11 2022
False,False,False,False,0,0,20587.0,20587.0,4.0,Fri Jul 15 04:00:11 2022
False,False,False,False,0,0,20806.0,20806.0,4.0,Fri Jul 15 08:00:12 2022
False,False,False,False,0,0,20748.0,20748.0,4.0,Fri Jul 15 12:00:11 2022
False,False,False,False,0,0,20781.5,20781.5,4.0,Fri Jul 15 16:00:06 2022
False,False,False,False,0,0,21148.0,21148.0,4.0,Fri Jul 15 20:00:11 2022
False,False,False,False,0,0,20822.5,20822.5,4.0,Sat Jul 16 00:00:11 2022
False,False,False,False,0,0,20720.5,20720.5,4.0,Sat Jul 16 04:00:11 2022
False,False,False,False,0,0,20535.0,20535.0,4.0,Sat Jul 16 08:00:11 2022
False,False,False,False,0,0,20596.5,20596.5,4.0,Sat Jul 16 12:00:11 2022
False,False,False,False,0,0,20925.5,20925.5,4.0,Sat Jul 16 16:00:06 2022
True,False,False,True,1.04023647210735,20414.460315,21174.5,21174.5,4.0,Sat Jul 16 20:00:07 2022
False,False,False,False,0,0,21187.0,21187.0,4.0,Sun Jul 17 00:00:06 2022
False,False,False,False,0,0,21315.5,21315.5,4.0,Sun Jul 17 04:00:06 2022
False,False,False,False,0,0,21451.0,21451.0,4.0,Sun Jul 17 08:00:06 2022
False,False,False,False,0,0,21439.5,21439.5,4.0,Sun Jul 17 12:00:11 2022
False,False,False,False,0,0,21156.0,21156.0,4.0,Sun Jul 17 16:00:06 2022
False,False,False,False,0,0,21016.0,21016.0,4.0,Sun Jul 17 20:00:11 2022
False,False,False,False,0,0,20779.5,20779.5,4.0,Mon Jul 18 00:00:06 2022
False,False,False,False,0,0,21271.5,21271.5,4.0,Mon Jul 18 04:00:11 2022
True,False,False,True,0.499764561014038,20614.75493,22239.0,22239.0,4.0,Mon Jul 18 08:00:11 2022
False,False,False,False,0,0,22121.5,22121.5,4.0,Mon Jul 18 12:00:11 2022
False,False,False,False,0,0,22667.0,22667.0,4.0,Mon Jul 18 16:00:12 2022
False,False,False,False,0,0,21613.0,21613.0,4.0,Mon Jul 18 20:00:11 2022
False,False,False,False,0,0,22425.5,22425.5,4.0,Tue Jul 19 00:00:06 2022
False,False,False,False,0,0,21889.5,21889.5,4.0,Tue Jul 19 04:00:11 2022
False,False,False,False,0,0,21754.5,21754.5,4.0,Tue Jul 19 08:00:06 2022
False,False,False,False,0,0,21962.0,21962.0,4.0,Tue Jul 19 12:00:12 2022
False,False,False,False,0,0,23126.5,23126.5,4.0,Tue Jul 19 16:00:06 2022
True,False,False,True,0.464260013070456,21552.525275,23382.5,23382.5,4.0,Tue Jul 19 20:00:11 2022
False,False,False,False,0,0,23391.0,23391.0,4.0,Wed Jul 20 00:00:12 2022
False,False,False,False,0,0,23430.5,23430.5,4.0,Wed Jul 20 04:00:07 2022
False,False,False,False,0,0,23376.5,23376.5,4.0,Wed Jul 20 08:00:07 2022
False,False,False,False,0,0,23726.0,23726.0,4.0,Wed Jul 20 12:00:08 2022
True,False,False,True,0.896480261234848,23161.93629,24167.0,24167.0,4.0,Wed Jul 20 16:00:06 2022
False,False,False,False,0,0,23651.5,23651.5,4.0,Wed Jul 20 20:00:07 2022
False,False,False,False,0,0,23218.0,23218.0,4.0,Thu Jul 21 00:00:12 2022
False,False,False,False,0,0,22772.0,22772.0,4.0,Thu Jul 21 04:00:12 2022
False,False,False,False,0,0,22925.0,22925.0,4.0,Thu Jul 21 08:00:12 2022
False,False,False,False,0,0,22602.0,22602.0,4.0,Thu Jul 21 12:00:07 2022
False,False,False,False,0,0,22635.0,22635.0,4.0,Thu Jul 21 16:01:07 2022
False,False,False,False,0,0,23191.5,23191.5,4.0,Thu Jul 21 20:00:08 2022
False,False,False,False,0,0,23139.0,23139.0,4.0,Fri Jul 22 00:00:11 2022
False,False,False,False,0,0,22901.0,22901.0,4.0,Fri Jul 22 04:00:06 2022
False,False,False,False,0,0,23107.0,23107.0,4.0,Fri Jul 22 08:00:06 2022
False,False,False,False,0,0,23607.0,23607.0,4.0,Fri Jul 22 12:00:12 2022
False,False,False,False,0,0,23280.5,23280.5,4.0,Fri Jul 22 16:00:06 2022
False,False,False,False,0,0,22574.5,22574.5,4.0,Fri Jul 22 20:00:11 2022
False,False,False,False,0,0,22675.0,22675.0,4.0,Sat Jul 23 00:00:11 2022
False,False,False,False,0,0,22793.5,22793.5,4.0,Sat Jul 23 04:00:06 2022
False,False,False,False,0,0,22768.0,22768.0,4.0,Sat Jul 23 08:00:06 2022
False,False,False,False,0,0,22229.0,22229.0,4.0,Sat Jul 23 12:00:11 2022
False,False,False,False,0,0,22212.5,22212.5,4.0,Sat Jul 23 16:00:11 2022
False,False,False,False,0,0,22270.0,22270.0,4.0,Sat Jul 23 20:00:11 2022
False,False,False,False,0,0,22432.5,22432.5,4.0,Sun Jul 24 00:00:07 2022
False,False,False,False,0,0,22326.5,22326.5,4.0,Sun Jul 24 04:00:07 2022
False,False,False,False,0,0,22690.0,22690.0,4.0,Sun Jul 24 08:00:06 2022
False,False,False,False,0,0,22645.5,22645.5,4.0,Sun Jul 24 12:00:07 2022
False,False,False,False,0,0,22850.0,22850.0,4.0,Sun Jul 24 16:00:11 2022
False,False,False,False,0,0,22697.0,22697.0,4.0,Sun Jul 24 20:00:06 2022
False,False,False,False,0,0,22566.5,22566.5,4.0,Mon Jul 25 00:00:11 2022
False,False,False,False,0,0,21862.0,21862.0,4.0,Mon Jul 25 04:00:11 2022
False,False,False,False,0,0,21956.5,21956.5,4.0,Mon Jul 25 08:00:06 2022
False,False,False,False,0,0,21930.0,21930.0,4.0,Mon Jul 25 12:00:12 2022
False,False,False,False,0,0,21890.5,21890.5,4.0,Mon Jul 25 16:00:11 2022
False,False,False,False,0,0,21883.0,21883.0,4.0,Mon Jul 25 20:00:11 2022
False,False,False,False,0,0,21301.0,21301.0,4.0,Tue Jul 26 00:00:12 2022
False,False,False,False,0,0,21126.5,21126.5,4.0,Tue Jul 26 04:00:11 2022
False,False,False,False,0,0,21047.5,21047.5,4.0,Tue Jul 26 08:00:06 2022
False,False,False,False,0,0,21081.5,21081.5,4.0,Tue Jul 26 12:00:07 2022
False,False,False,False,0,0,20736.0,20736.0,4.0,Tue Jul 26 16:00:06 2022
False,False,False,False,0,0,20903.0,20903.0,4.0,Tue Jul 26 20:00:07 2022
False,False,False,False,0,0,21237.0,21237.0,4.0,Wed Jul 27 00:00:11 2022
False,False,False,False,0,0,21069.0,21069.0,4.0,Wed Jul 27 04:00:12 2022
False,False,False,False,0,0,21339.0,21339.0,4.0,Wed Jul 27 08:00:06 2022
False,False,False,False,0,0,21194.0,21194.0,4.0,Wed Jul 27 12:00:12 2022
False,False,False,False,0,0,21529.0,21529.0,4.0,Wed Jul 27 16:00:12 2022
True,False,False,True,0.467747497899985,20999.46603,22769.0,22769.0,4.0,Wed Jul 27 20:00:11 2022
False,False,False,False,0,0,22949.5,22949.5,4.0,Thu Jul 28 00:00:06 2022
False,False,False,False,0,0,23134.5,23134.5,4.0,Thu Jul 28 04:00:06 2022
False,False,False,False,0,0,22928.0,22928.0,4.0,Thu Jul 28 08:00:07 2022
False,False,False,False,0,0,23108.5,23108.5,4.0,Thu Jul 28 12:00:11 2022
False,False,False,False,0,0,23739.5,23739.5,4.0,Thu Jul 28 16:00:11 2022
False,False,False,False,0,0,23790.0,23790.0,4.0,Thu Jul 28 20:00:12 2022
False,False,False,False,0,0,23837.0,23837.0,4.0,Fri Jul 29 00:00:09 2022
False,False,False,False,0,0,23906.0,23906.0,4.0,Fri Jul 29 04:00:11 2022
False,False,False,False,0,0,23940.0,23940.0,4.0,Fri Jul 29 08:00:12 2022
False,False,False,False,0,0,23719.5,23719.5,4.0,Fri Jul 29 12:00:11 2022
False,False,False,False,0,0,24014.5,24014.5,4.0,Fri Jul 29 16:00:07 2022
False,False,False,False,0,0,23903.5,23903.5,4.0,Fri Jul 29 20:00:06 2022
False,False,False,False,0,0,23769.5,23769.5,4.0,Sat Jul 30 00:00:12 2022
False,False,False,False,0,0,23803.5,23803.5,4.0,Sat Jul 30 04:00:11 2022
False,False,False,False,0,0,23879.5,23879.5,4.0,Sat Jul 30 08:00:11 2022
False,False,False,False,0,0,23949.0,23949.0,4.0,Sat Jul 30 12:00:10 2022
True,False,False,True,0.90465512664409,23508.855465,24519.5,24519.5,4.0,Sat Jul 30 16:00:12 2022
False,False,False,False,0,0,23915.5,23915.5,4.0,Sat Jul 30 20:00:12 2022
False,False,False,False,0,0,23645.0,23645.0,4.0,Sun Jul 31 00:00:07 2022
False,False,False,False,0,0,23739.5,23739.5,4.0,Sun Jul 31 04:00:11 2022
False,False,False,False,0,0,23709.0,23709.0,4.0,Sun Jul 31 08:00:08 2022
False,False,False,False,0,0,23794.5,23794.5,4.0,Sun Jul 31 12:00:07 2022
False,False,False,False,0,0,23772.5,23772.5,4.0,Sun Jul 31 16:00:06 2022
False,False,False,False,0,0,23841.0,23841.0,4.0,Sun Jul 31 20:00:11 2022
False,False,False,False,0,0,23301.0,23301.0,4.0,Mon Aug  1 00:00:06 2022
False,False,False,False,0,0,23374.0,23374.0,4.0,Mon Aug  1 04:00:11 2022
False,False,False,False,0,0,23324.5,23324.5,4.0,Mon Aug  1 08:00:07 2022
False,False,False,False,0,0,23221.0,23221.0,4.0,Mon Aug  1 12:00:06 2022
False,False,False,False,0,0,23321.5,23321.5,4.0,Mon Aug  1 16:00:07 2022
False,False,False,False,0,0,22954.0,22954.0,4.0,Mon Aug  1 20:00:12 2022
False,False,False,False,0,0,23259.0,23259.0,4.0,Tue Aug  2 00:00:07 2022
False,False,False,False,0,0,22850.5,22850.5,4.0,Tue Aug  2 04:00:06 2022
False,False,False,False,0,0,22884.5,22884.5,4.0,Tue Aug  2 08:00:11 2022
False,False,False,False,0,0,22876.0,22876.0,4.0,Tue Aug  2 12:00:07 2022
False,False,False,False,0,0,22970.5,22970.5,4.0,Tue Aug  2 16:00:06 2022
False,False,False,False,0,0,22932.0,22932.0,4.0,Tue Aug  2 20:00:07 2022
False,False,False,False,0,0,22972.5,22972.5,4.0,Wed Aug  3 00:00:11 2022
False,False,False,False,0,0,22854.5,22854.5,4.0,Wed Aug  3 04:00:12 2022
False,False,False,False,0,0,22981.5,22981.5,4.0,Wed Aug  3 08:00:07 2022
False,False,False,False,0,0,23408.0,23408.0,4.0,Wed Aug  3 12:00:07 2022
False,False,False,False,0,0,23356.5,23356.5,4.0,Wed Aug  3 16:00:11 2022
False,False,False,False,0,0,23458.5,23458.5,4.0,Wed Aug  3 20:00:12 2022
False,False,False,False,0,0,22814.5,22814.5,4.0,Thu Aug  4 00:00:06 2022
False,False,False,False,0,0,23086.0,23086.0,4.0,Thu Aug  4 04:00:11 2022
False,False,False,False,0,0,22944.5,22944.5,4.0,Thu Aug  4 08:00:06 2022
False,False,False,False,0,0,22880.0,22880.0,4.0,Thu Aug  4 12:01:09 2022
False,False,False,False,0,0,22918.0,22918.0,4.0,Thu Aug  4 16:00:12 2022
False,False,False,False,0,0,22439.0,22439.0,4.0,Thu Aug  4 20:00:11 2022
False,False,False,False,0,0,22611.0,22611.0,4.0,Fri Aug  5 00:00:06 2022
False,False,False,False,0,0,23164.0,23164.0,4.0,Fri Aug  5 04:00:12 2022
False,False,False,False,0,0,23177.5,23177.5,4.0,Fri Aug  5 08:00:11 2022
False,False,False,False,0,0,23399.5,23399.5,4.0,Fri Aug  5 12:00:12 2022
False,False,False,False,0,0,22980.0,22980.0,4.0,Fri Aug  5 16:00:11 2022
False,False,False,False,0,0,22926.0,22926.0,4.0,Fri Aug  5 20:00:06 2022
False,False,False,False,0,0,23302.5,23302.5,4.0,Sat Aug  6 00:00:11 2022
False,False,False,False,0,0,23163.5,23163.5,4.0,Sat Aug  6 04:00:11 2022
False,False,False,False,0,0,23191.0,23191.0,4.0,Sat Aug  6 08:00:13 2022
False,False,False,False,0,0,23151.0,23151.0,4.0,Sat Aug  6 12:00:11 2022
False,False,False,False,0,0,23202.5,23202.5,4.0,Sat Aug  6 16:00:12 2022
False,False,False,False,0,0,23185.5,23185.5,4.0,Sat Aug  6 20:00:11 2022
False,False,False,False,0,0,22949.5,22949.5,4.0,Sun Aug  7 00:00:11 2022
False,False,False,False,0,0,22988.5,22988.5,4.0,Sun Aug  7 04:00:07 2022
False,False,False,False,0,0,23006.5,23006.5,4.0,Sun Aug  7 08:00:11 2022
False,False,False,False,0,0,23031.5,23031.5,4.0,Sun Aug  7 12:00:06 2022
False,False,False,False,0,0,23009.0,23009.0,4.0,Sun Aug  7 16:00:07 2022
False,False,False,False,0,0,23144.0,23144.0,4.0,Sun Aug  7 20:00:11 2022
False,False,False,False,0,0,23166.0,23166.0,4.0,Mon Aug  8 00:00:12 2022
False,False,False,False,0,0,23297.0,23297.0,4.0,Mon Aug  8 04:00:12 2022
True,False,False,True,1.00710999892656,22927.901635,23810.5,23810.5,4.0,Mon Aug  8 08:00:07 2022
True,False,False,True,0.789580941283894,23021.542265,24159.5,24159.5,4.0,Mon Aug  8 12:00:11 2022
False,False,False,False,0,0,23990.5,23990.5,4.0,Mon Aug  8 16:00:06 2022
False,False,False,False,0,0,23922.0,23922.0,4.0,Mon Aug  8 20:00:11 2022
False,False,False,False,0,0,23807.5,23807.5,4.0,Tue Aug  9 00:00:07 2022
False,False,False,False,0,0,23820.5,23820.5,4.0,Tue Aug  9 04:00:11 2022
False,False,False,False,0,0,23863.0,23863.0,4.0,Tue Aug  9 08:00:08 2022
False,False,False,False,0,0,23254.0,23254.0,4.0,Tue Aug  9 12:00:06 2022
False,False,False,False,0,0,23066.5,23066.5,4.0,Tue Aug  9 16:00:11 2022
False,False,False,False,0,0,23061.0,23061.0,4.0,Tue Aug  9 20:00:11 2022
False,False,False,False,0,0,23139.5,23139.5,4.0,Wed Aug 10 00:00:11 2022
False,False,False,False,0,0,22857.5,22857.5,4.0,Wed Aug 10 04:00:11 2022
False,False,False,False,0,0,22961.5,22961.5,4.0,Wed Aug 10 08:00:12 2022
False,False,False,False,0,0,23115.5,23115.5,4.0,Wed Aug 10 12:00:12 2022
False,False,False,False,0,0,23995.0,23995.0,4.0,Wed Aug 10 16:00:11 2022
False,False,False,False,0,0,23629.0,23629.0,4.0,Wed Aug 10 20:00:12 2022
False,False,False,False,0,0,23951.5,23951.5,4.0,Thu Aug 11 00:00:12 2022
False,False,False,False,0,0,24318.0,24318.0,4.0,Thu Aug 11 04:00:11 2022
True,False,False,True,0.963018101534886,23486.22571,24433.0,24433.0,4.0,Thu Aug 11 08:00:11 2022
False,False,False,False,0,0,24557.5,24557.5,4.0,Thu Aug 11 12:00:12 2022
False,False,False,False,0,0,24350.0,24350.0,4.0,Thu Aug 11 16:00:07 2022
False,False,False,False,0,0,24228.5,24228.5,4.0,Thu Aug 11 20:00:11 2022
False,False,False,False,0,0,23937.5,23937.5,4.0,Fri Aug 12 00:00:11 2022
False,False,False,False,0,0,24013.0,24013.0,4.0,Fri Aug 12 04:00:11 2022
False,False,False,False,0,0,23958.0,23958.0,4.0,Fri Aug 12 08:00:07 2022
False,False,False,False,0,0,23659.0,23659.0,4.0,Fri Aug 12 12:00:11 2022
False,False,False,False,0,0,23974.0,23974.0,4.0,Fri Aug 12 16:00:08 2022
False,False,False,False,0,0,24175.0,24175.0,4.0,Fri Aug 12 20:00:11 2022
False,False,False,False,0,0,24392.0,24392.0,4.0,Sat Aug 13 00:00:12 2022
False,False,False,False,0,0,24800.5,24800.5,4.0,Sat Aug 13 04:00:11 2022
False,False,False,False,0,0,24570.5,24570.5,4.0,Sat Aug 13 08:00:11 2022
False,False,False,False,0,0,24434.5,24434.5,4.0,Sat Aug 13 12:00:11 2022
False,False,False,False,0,0,24508.0,24508.0,4.0,Sat Aug 13 16:00:11 2022
False,False,False,False,0,0,24393.0,24393.0,4.0,Sat Aug 13 20:00:11 2022
False,False,False,False,0,0,24421.5,24421.5,4.0,Sun Aug 14 00:00:10 2022
False,False,False,False,0,0,24564.5,24564.5,4.0,Sun Aug 14 04:00:11 2022
False,False,False,False,0,0,24873.0,24873.0,4.0,Sun Aug 14 08:00:11 2022
False,False,False,False,0,0,24549.5,24549.5,4.0,Sun Aug 14 12:00:12 2022
False,False,False,False,0,0,24508.5,24508.5,4.0,Sun Aug 14 16:00:08 2022
False,False,False,False,0,0,24277.0,24277.0,4.0,Sun Aug 14 20:00:11 2022
False,False,False,False,0,0,24297.5,24297.5,4.0,Mon Aug 15 00:00:11 2022
False,False,False,False,0,0,24860.5,24860.5,4.0,Mon Aug 15 04:00:12 2022
False,False,False,False,0,0,24014.0,24014.0,4.0,Mon Aug 15 08:00:12 2022
False,False,False,False,0,0,24035.5,24035.5,4.0,Mon Aug 15 12:00:12 2022
False,False,False,False,0,0,24217.5,24217.5,4.0,Mon Aug 15 16:00:12 2022
False,False,False,False,0,0,23964.0,23964.0,4.0,Mon Aug 15 20:00:07 2022
False,False,False,False,0,0,24076.5,24076.5,4.0,Tue Aug 16 00:00:11 2022
False,False,False,False,0,0,24079.0,24079.0,4.0,Tue Aug 16 04:00:11 2022
False,False,False,False,0,0,24065.0,24065.0,4.0,Tue Aug 16 08:00:07 2022
False,False,False,False,0,0,24020.5,24020.5,4.0,Tue Aug 16 12:00:11 2022
False,False,False,False,0,0,23891.0,23891.0,4.0,Tue Aug 16 16:00:11 2022
False,False,False,False,0,0,23925.5,23925.5,4.0,Tue Aug 16 20:00:11 2022
False,False,False,False,0,0,23846.5,23846.5,4.0,Wed Aug 17 00:00:11 2022
False,False,False,False,0,0,23988.0,23988.0,4.0,Wed Aug 17 04:00:11 2022
False,False,False,False,0,0,23771.0,23771.0,4.0,Wed Aug 17 08:00:12 2022
False,False,False,False,0,0,23724.0,23724.0,4.0,Wed Aug 17 12:00:12 2022
False,True,True,False,0.790353438345501,24591.291815,23375.5,23375.5,4.0,Wed Aug 17 16:00:11 2022
False,False,False,False,0,0,23250.5,23250.5,4.0,Wed Aug 17 20:00:11 2022
False,False,False,False,0,0,23319.5,23319.5,4.0,Thu Aug 18 00:00:07 2022
False,False,False,False,0,0,23417.5,23417.5,4.0,Thu Aug 18 04:00:11 2022
False,False,False,False,0,0,23388.5,23388.5,4.0,Thu Aug 18 08:00:11 2022
False,False,False,False,0,0,23518.5,23518.5,4.0,Thu Aug 18 12:00:12 2022
False,False,False,False,0,0,23440.5,23440.5,4.0,Thu Aug 18 16:00:11 2022
False,False,False,False,0,0,23334.5,23334.5,4.0,Thu Aug 18 20:00:11 2022
False,False,False,False,0,0,23183.0,23183.0,4.0,Fri Aug 19 00:00:07 2022
False,True,True,False,1.07759642102877,23608.5188,22760.0,22760.0,4.0,Fri Aug 19 04:00:11 2022
False,True,True,False,0.549110420288146,23584.207155,21893.5,21893.5,4.0,Fri Aug 19 08:00:08 2022
False,False,False,False,0,0,21450.0,21450.0,4.0,Fri Aug 19 12:00:11 2022
False,False,False,False,0,0,21428.5,21428.5,4.0,Fri Aug 19 16:00:11 2022
False,False,False,False,0,0,21311.0,21311.0,4.0,Fri Aug 19 20:00:07 2022
False,True,True,False,0.871777000753635,21786.580625,20812.5,20812.5,4.0,Sat Aug 20 00:00:11 2022
False,False,False,False,0,0,21130.0,21130.0,4.0,Sat Aug 20 04:00:11 2022
False,False,False,False,0,0,21292.0,21292.0,4.0,Sat Aug 20 08:00:11 2022
False,False,False,False,0,0,21220.5,21220.5,4.0,Sat Aug 20 12:00:11 2022
False,False,False,False,0,0,21289.5,21289.5,4.0,Sat Aug 20 16:00:11 2022
False,False,False,False,0,0,20980.0,20980.0,4.0,Sat Aug 20 20:00:12 2022
False,False,False,False,0,0,21127.0,21127.0,4.0,Sun Aug 21 00:00:11 2022
False,False,False,False,0,0,21195.0,21195.0,4.0,Sun Aug 21 04:00:11 2022
False,False,False,False,0,0,21238.0,21238.0,4.0,Sun Aug 21 08:00:12 2022
False,False,False,False,0,0,21509.0,21509.0,4.0,Sun Aug 21 12:00:11 2022
False,False,False,False,0,0,21409.5,21409.5,4.0,Sun Aug 21 16:00:11 2022
False,False,False,False,0,0,21499.5,21499.5,4.0,Sun Aug 21 20:00:12 2022
False,False,False,False,0,0,21508.5,21508.5,4.0,Mon Aug 22 00:00:08 2022
False,False,False,False,0,0,21406.0,21406.0,4.0,Mon Aug 22 04:00:11 2022
False,False,False,False,0,0,21086.5,21086.5,4.0,Mon Aug 22 08:00:08 2022
False,False,False,False,0,0,21239.0,21239.0,4.0,Mon Aug 22 12:00:12 2022
